tokenId,ogRank,blockHeightMinted,blockTimestampMinted,owner
4572,607,,,
4573,5592,17139934,1682627879,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
4574,7290,,,
4575,3058,,,
4576,401,,,
4577,7598,,,
4578,2478,,,
4579,7766,,,
4580,6330,,,
4581,8120,,,
4582,7100,17243504,1683886871,0x6353cc3c3898bab604bba392c77a66ebe0e92fa5
4583,2422,,,
4584,7940,,,
4585,3372,,,
4586,1449,18415486,1698094511,0x44e5cc68b6f3a620a817e3a90a90bcbf7c4fd2b9
4587,8152,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
4588,2498,,,
4589,4870,,,
4590,1739,,,
4591,5024,17140300,1682632331,0x3a9a9b0a3148599dde1660476c6a47b1272247c6
4592,4703,,,
4593,1816,,,
4594,6786,18474311,1698806087,0x7191050dd4cf57700d0be2711f02ec294dd26547
4595,8035,,,
4596,2818,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
4597,5671,,,
4598,838,,,
4599,5486,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
4600,3664,,,
4601,5777,,,
4602,657,,,
4603,4428,,,
4604,5208,,,
4605,3615,,,
4606,46,,,
4607,1337,18587026,1700168783,0x19b5707b7b0d46bd928ceaedf3fc5853f644d473
4608,3763,,,
4609,4631,,,
4610,7340,,,
4611,426,,,
4612,2846,17149938,1682749247,0x36eee7d790a5b9e8811fb0c570c883997069df49
4613,3797,,,
4614,727,,,
4615,7834,,,
4616,3278,,,
4617,5964,,,
4618,3248,,,
4619,1708,,,
4620,2576,,,
4621,7758,,,
4622,6027,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
4623,4066,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
4624,1898,,,
4625,4834,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
4626,2539,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
4627,1910,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
4628,2689,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
4629,7225,,,
4630,316,17645667,1688778275,0xdb38733640c4c0dd411a655952c76907122405a6
4631,5236,,,
4632,6841,,,
4633,6830,,,
4634,6082,,,
4635,6971,,,
4636,3965,,,
4638,356,,,
4637,3345,,,
4639,1984,,,
4640,1129,,,
4641,448,,,
4642,3887,,,
4643,2464,,,
4644,4364,,,
4645,6000,,,
4646,5522,,,
4647,3203,,,
4648,1047,,,
4649,7115,,,
4650,3003,,,
4651,4069,,,
4652,8758,,,
4653,6893,,,
4654,7852,,,
4655,2714,17543838,1687542299,0x5ba18858cc31b6dabae0fca189aedb660b31138d
4656,7652,,,
4657,1723,17140775,1682638127,0x236bfe06ed6dda71ab6fb488c6bc3958296def05
4658,7974,,,
4659,6537,17139944,1682627999,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
4660,743,19700565,1713663635,0xbcda92ff0d83448ad2b65c7a59d62fe3a18bf95f
4661,6674,,,
4662,3276,,,
4663,4843,,,
4664,3459,,,
4665,6905,17139944,1682627999,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
4666,4251,,,
4667,2897,,,
4668,8331,,,
4669,6996,,,
4670,72,,,
4671,4311,,,
4672,7945,,,
4673,3970,,,
4674,3477,,,
4675,7280,,,
4676,5729,,,
4677,6472,,,
4678,8547,,,
4679,1314,17659447,1688945711,0xe494d61977561d6be41590fbf940091bae6d392e
4680,7343,,,
4681,6256,,,
4682,5645,,,
4683,1787,,,
4684,8191,,,
4685,8665,,,
4686,7670,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
4687,3578,,,
4688,7472,,,
4689,3861,,,
4690,7240,,,
4691,2623,17139830,1682626607,0x4f11ff96202fdd0a5b3231f44a2756791bc0ca4b
4692,1333,,,
4693,5969,19460031,1710744887,0xd4c89bf619f66557e3afd79a3015a23a9a20b78a
4695,7599,17149631,1682745551,0x19b5707b7b0d46bd928ceaedf3fc5853f644d473
4694,8514,18848454,1703333771,0x48eab89c643a7e45d3a1029003f90536b2598008
4696,4350,,,
4697,6964,,,
4698,7527,,,
4699,8187,,,
4700,1189,,,
4701,6792,,,
4702,4931,17156136,1682824619,0x1975638d2dfdeee04d11adf6350187af9996dc7c
4703,5817,,,
4704,8714,,,
4705,1667,18938689,1704428735,0x1975638d2dfdeee04d11adf6350187af9996dc7c
4706,8805,,,
4707,5546,,,
4708,4225,,,
4709,705,,,
4710,8689,19813508,1715028299,0x07559c616447a6ac36707950643aef21f0bb1664
4711,5147,,,
4712,2621,,,
4713,6089,,,
4714,868,,,
4715,3258,,,
4716,8502,,,
4717,140,,,
4718,452,17140971,1682640515,0x4e130fd5d3b92dca63fc054a3007678a236a64cd
4719,4526,,,
4720,3333,17467587,1686616895,0x36eee7d790a5b9e8811fb0c570c883997069df49
4721,4584,,,
4722,3897,,,
4723,8184,,,
4724,7515,,,
4725,5821,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
4726,2951,,,
4727,7038,,,
4728,6969,,,
4729,5271,,,
4730,1682,17659447,1688945711,0xe494d61977561d6be41590fbf940091bae6d392e
4731,2300,,,
4732,5570,,,
4733,5185,,,
4734,8865,,,
4735,3410,,,
4736,95,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
4737,2423,,,
4738,3786,17276170,1684287707,0x9c70faed6015c9221e7c5ff734e3c6bd0a2f6576
4739,703,,,
4740,5301,,,
4741,3967,17152644,1682782127,0x2c0e94b4951e084832b966ec5280924bcb4ace48
4742,8284,,,
4743,5932,,,
4744,8721,17149631,1682745551,0x49cd0640bb99e2e410a64e943a65e0091646b7d2
4745,3465,,,
4746,5154,,,
4747,1208,,,
4748,280,,,
4749,2071,,,
4750,8741,,,
4751,4084,,,
4752,811,,,
4753,4102,,,
4754,3779,,,
4755,5782,,,
4757,1437,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
4756,7220,,,
4758,7006,,,
4759,1242,,,
4760,1857,17140971,1682640515,0x4e130fd5d3b92dca63fc054a3007678a236a64cd
4761,5438,,,
4762,251,,,
4763,4217,,,
4764,3391,,,
4765,5681,,,
4767,924,,,
4766,5073,,,
4768,3936,17325755,1684891295,0xc54c5456f83eff474b9d25f6bd22c897551964f8
4769,2660,,,
4770,4611,18915316,1704145235,0x55611b747af18e27ba99c251377912fcd96ea656
4771,790,,,
4772,1809,,,
4773,8549,,,
4774,1326,,,
4775,6357,17157840,1682845307,0x78af47e0e9bcb8c24e27b837b638a241b28d4619
4776,8238,17139547,1682623187,0xe8088426dbc88973f27eafcdf8130ffddb6a616a
4777,6966,,,
4778,8760,,,
4779,8763,,,
4780,4574,17124520,1682440775,0xf5ac9490bb007d99edf3044985e2a993e833844b
4781,1328,,,
4782,7607,,,
4783,1215,,,
4784,7484,,,
4785,3152,,,
4786,669,,,
4787,8234,,,
4788,6227,,,
4789,3707,,,
4790,1396,,,
4791,4536,,,
4792,4863,,,
4793,6450,,,
4794,6488,,,
4795,6271,,,
4796,2442,,,
4797,6653,,,
4798,157,17155748,1682819903,0x34a978beab5b673c1e4d193f6b42d2c48ba2ba8b
4799,7805,,,
4800,7347,,,
4801,3337,,,
4802,3757,,,
4803,4009,,,
4804,1177,,,
4805,8343,,,
4806,4041,,,
4807,2472,,,
4808,3212,,,
4809,3028,,,
4810,4349,,,
4811,2386,,,
4812,3890,,,
4813,1037,,,
4814,3127,,,
4815,821,,,
4816,6944,,,
4817,4527,,,
4818,8019,,,
4819,849,,,
4820,7146,,,
4821,6016,,,
4822,3349,,,
4823,3523,,,
4824,8710,,,
4825,6192,,,
4826,717,,,
4827,4379,,,
4828,7067,,,
4830,5682,,,
4829,4392,,,
4831,7030,,,
4832,5494,,,
4833,2876,,,
4834,4239,17145030,1682689823,0xb116a51a66eb88997b1d8f7a00af0f4dad1a0228
4835,1502,,,
4836,3042,,,
4837,5982,17139487,1682622431,0x4f11ff96202fdd0a5b3231f44a2756791bc0ca4b
4838,31,,,
4839,402,,,
4840,7468,,,
4841,6430,,,
4843,842,,,
4842,977,,,
4844,1853,,,
4845,3409,,,
4846,4597,,,
4847,3682,,,
4848,828,,,
4849,1906,,,
4850,8201,,,
4851,2230,,,
4852,5226,,,
4853,7914,18171221,1695141779,0x19da8c9316e450072646a9d012658ccb26b95504
4854,6875,,,
4855,3132,,,
4856,2115,,,
4857,2167,,,
4858,2598,,,
4859,686,,,
4860,3637,,,
4861,7095,,,
4862,2369,,,
4863,752,,,
4864,8754,,,
4865,5041,,,
4866,5894,,,
4868,6167,,,
4867,70,,,
4869,864,,,
4870,1971,,,
4871,3710,17497132,1686975887,0x853449d9b462c31bb475e845c338eb15d3dbe1bf
4872,7241,,,
4873,2140,19669549,1713288719,0x967bf34ccaed485f2b38bf0f969e161acedb1dc3
4874,2788,17141202,1682643335,0x44e5cc68b6f3a620a817e3a90a90bcbf7c4fd2b9
4875,1355,,,
4876,2541,,,
4877,3944,17140971,1682640515,0x4e130fd5d3b92dca63fc054a3007678a236a64cd
4878,7064,17145030,1682689823,0xb116a51a66eb88997b1d8f7a00af0f4dad1a0228
4879,7540,,,
4880,2187,,,
4881,5055,,,
4882,2124,,,
4883,6517,17356197,1685260835,0x44e5cc68b6f3a620a817e3a90a90bcbf7c4fd2b9
4884,708,,,
4885,6658,,,
4886,8558,,,
4887,2825,,,
4889,4316,,,
4888,557,,,
4890,3249,,,
4891,1574,,,
4892,2003,,,
4893,7420,,,
4894,3362,,,
4895,3524,,,
4896,2620,,,
4897,7395,17139944,1682627999,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
4898,5830,,,
4899,6526,,,
4900,5121,,,
4901,5428,,,
4902,1860,,,
4903,5176,17284201,1684385759,0xfae9757f7b8c17aa9f83016569fabcddad0e0e86
4904,1494,,,
4905,8075,,,
4906,7677,,,
4907,3946,,,
4908,3141,,,
4909,3984,17138914,1682615471,0xb1f51efd7d7c73eb1970e0d1193833aa51ebcf7b
4910,8788,,,
4911,6749,,,
4912,4874,,,
4913,3921,,,
4914,364,,,
4915,1909,17356197,1685260835,0x44e5cc68b6f3a620a817e3a90a90bcbf7c4fd2b9
4916,779,,,
4917,8418,,,
4918,6157,,,
4919,5890,,,
4920,806,,,
4921,696,,,
4922,8367,,,
4923,3777,,,
4924,4107,17243504,1683886871,0x926b3d94f49535673be21fc8ed304dbaf3f54bb3
4925,5137,,,
4928,7275,,,
4926,3850,,,
4927,7130,,,
4929,1872,,,
4930,476,18889273,1703829059,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
4931,6587,,,
4932,799,,,
4933,4957,,,
4935,4795,,,
4934,15,,,
4936,5538,,,
4937,6909,,,
4938,2037,,,
4939,5947,,,
4940,2301,,,
4941,4206,,,
4942,8154,,,
4943,990,,,
4944,8734,18759369,1702254275,0x3d8a5a0ca36d14e67b3e2b63e79a28423fcf9d2a
4945,5819,,,
4946,2871,,,
4947,8344,,,
4948,4386,,,
4949,5107,,,
4950,3640,,,
4951,8790,,,
4952,5843,,,
4953,6500,,,
4954,7560,,,
4955,5921,,,
4956,7292,,,
4957,2604,,,
4958,1172,17525733,1687322591,0x22b0409d886f75dd101527097d5a0efdda77a834
4959,4629,,,
4960,1305,,,
4961,3234,,,
4962,8099,,,
4964,8226,,,
4965,6711,,,
4963,8742,,,
4966,6538,,,
4967,1161,,,
4968,8252,,,
4970,6695,,,
4969,4707,,,
4971,7299,,,
4972,8218,,,
4973,6267,,,
4974,1006,17139944,1682627999,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
4975,8772,,,
4976,7629,,,
4977,7790,,,
4978,3019,,,
4979,5112,17843906,1691179787,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
4980,7478,,,
4981,4384,,,
4982,6211,18915814,1704151331,0x48a19c6b158491325e84c8837ed8ba95a0403c13
4983,8159,18103722,1694321675,0x49241ec6697544cff1d1117097f1d01279daada1
4984,815,,,
4985,6272,,,
4986,5391,,,
4987,7272,,,
4988,7936,,,
4989,2390,,,
4990,7841,,,
4991,6536,,,
4992,3852,,,
4993,1052,,,
4994,4925,,,
4995,2994,,,
4996,2720,,,
4997,6838,,,
4998,4798,,,
4999,2759,,,
5000,2701,,,
5001,5646,,,
5002,2526,17497132,1686975887,0x853449d9b462c31bb475e845c338eb15d3dbe1bf
5003,3701,,,
5004,4993,,,
5005,1686,19812916,1715021159,0x065305ebc6571409195ee1a1fe8938144c38ec67
5006,2434,,,
5007,6528,,,
5008,8711,,,
5009,1923,,,
5010,6961,,,
5011,3259,,,
5012,369,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
5013,5388,,,
5014,2857,,,
5015,1683,17155851,1682821151,0x9983d09b9e3741c0cd1f11ccae41fca1745efd2c
5016,7728,,,
5017,1042,,,
5018,1051,,,
5019,2671,,,
5020,6380,,,
5021,1264,,,
5022,3911,18848494,1703334251,0x48eab89c643a7e45d3a1029003f90536b2598008
5023,1769,,,
5024,8290,,,
5025,3211,,,
5026,8849,,,
5027,3020,,,
5028,2228,,,
5029,7872,,,
5030,5977,,,
5031,3183,,,
5032,71,,,
5033,8402,,,
5034,1900,,,
5036,5581,17139636,1682624267,0x7b511800a8d8e7de24dd19de3103081824b6f41d
5035,5622,,,
5037,3735,,,
5038,6058,,,
5039,8441,,,
5040,1010,,,
5041,1590,,,
5042,8612,,,
5043,502,,,
5044,3401,,,
5045,7676,,,
5047,5358,,,
5046,5886,,,
5048,6822,,,
5049,4801,18108761,1694382635,0x6c37148710e10d07522b4754d336e49dab5b1167
5050,6445,,,
5051,984,,,
5052,2261,,,
5053,5986,,,
5054,4395,,,
5055,1504,,,
5056,5961,,,
5057,7782,,,
5058,3879,,,
5059,1082,17135987,1682579903,0xacca520ca226b3c2647b8adc9190e21169cbd7d3
5060,3416,,,
5061,8413,,,
5062,8395,18265178,1696277795,0xca426d388b16390bf1b5935d97e799dc723b5619
5063,5441,,,
5064,1425,,,
5065,6616,,,
5066,7359,,,
5067,7102,17246611,1683926735,0x2c9d055a512b8a47e1bcc78492f88435bb600fe3
5068,4374,,,
5069,96,17124520,1682440775,0xf5ac9490bb007d99edf3044985e2a993e833844b
5070,6984,,,
5071,1684,,,
5072,4972,,,
5073,2323,,,
5074,4398,17517140,1687218371,0x19b5707b7b0d46bd928ceaedf3fc5853f644d473
5075,7408,17611448,1688363087,0x1de45d6811d6796178c0ade37516e510c1e07f77
5076,1848,,,
5077,2378,,,
5078,6837,,,
5079,8848,,,
5080,6420,,,
5081,4082,,,
5082,7229,,,
5083,7634,,,
5084,7132,,,
5085,4370,,,
5086,4537,,,
5087,1295,,,
5088,3453,,,
5089,5870,,,
5090,7609,17139944,1682627999,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
5091,3026,,,
5092,7659,17139944,1682627999,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
5093,3099,17310716,1684708391,0x36eee7d790a5b9e8811fb0c570c883997069df49
5094,8181,,,
5095,8023,17648780,1688816111,0xde500510c6e880d5de307f9cefd493e3108e5612
5096,377,,,
5097,7160,,,
5098,2806,,,
5099,756,17139564,1682623391,0xb83bd30e217642a963d93881d5c09b09800c0f67
5100,4387,,,
5101,7885,,,
5102,709,,,
5103,908,,,
5104,3599,,,
5105,8010,,,
5106,7755,,,
5107,3992,,,
5108,602,,,
5109,8428,,,
5110,4487,,,
5111,2505,,,
5112,8615,,,
5113,1358,,,
5114,1926,18109470,1694391239,0x36eee7d790a5b9e8811fb0c570c883997069df49
5115,1488,,,
5116,2360,,,
5117,22,,,
5118,4044,,,
5119,5076,,,
5120,1031,,,
5121,965,,,
5122,529,,,
5123,6473,,,
5124,1036,17517223,1687219379,0x4f11ff96202fdd0a5b3231f44a2756791bc0ca4b
5125,475,,,
5126,8034,18287263,1696544615,0x798de19f395f4665642a47056f4c086df8dcebe8
5128,6295,,,
5127,4812,,,
5129,8111,,,
5130,3301,,,
5131,2002,,,
5132,6918,17444483,1686335771,0x36eee7d790a5b9e8811fb0c570c883997069df49
5133,4002,,,
5134,7711,,,
5135,2659,,,
5136,5974,,,
5137,247,17145030,1682689823,0xb116a51a66eb88997b1d8f7a00af0f4dad1a0228
5138,1707,,,
5139,1030,,,
5140,68,17139985,1682628503,0x1764cbde26adb1b0f50d7710f9cf1848deba9e6d
5141,1572,,,
5142,474,,,
5143,2025,,,
5144,789,17659447,1688945711,0xe494d61977561d6be41590fbf940091bae6d392e
5145,1693,,,
5146,8256,17139004,1682616575,0x0ac28e7f11cd5106a8b2606dd916ee652fb49f83
5147,554,,,
5148,3731,18416611,1698108059,0x3d3b4c2a27e7f94be4dbe553ad9c0a1007bdc8db
5149,8678,,,
5150,7207,,,
5151,2055,,,
5152,6719,,,
5153,6583,,,
5154,4472,,,
5155,4160,17702405,1689468491,0x1de45d6811d6796178c0ade37516e510c1e07f77
5156,5802,,,
5157,6693,,,
5158,528,,,
5159,5274,,,
5160,5336,,,
5161,2320,,,
5162,2022,,,
5163,8821,,,
5164,4192,,,
5165,1334,,,
5166,2377,,,
5167,4098,,,
5168,5784,,,
5169,4328,,,
5170,5526,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
5171,6871,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
5172,1382,,,
5173,7108,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
5174,6004,,,
5175,122,,,
5176,8540,,,
5177,7331,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
5178,3955,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
5179,4354,,,
5180,7644,,,
5181,5111,,,
5182,2243,,,
5183,6523,17539083,1687484519,0xf15fe868b185fc82ddaffc805ebc37380c778c52
5184,8690,,,
5185,2895,,,
5186,7033,,,
5187,4808,,,
5188,5602,,,
5189,4845,,,
5190,6883,,,
5191,7087,,,
5192,5317,,,
5193,235,,,
5194,1077,,,
5195,6242,,,
5196,130,,,
5197,2666,,,
5198,5244,17467345,1686613931,0x1b0c5c34e8aa5fadd3bde81530127591a301a016
5199,630,,,
5200,2372,18542061,1699625531,0x44e5cc68b6f3a620a817e3a90a90bcbf7c4fd2b9
5201,4168,,,
5202,123,,,
5203,7058,17139551,1682623235,0x68be1c8a7570fa0c47fcb35bbc4147b0f0e80a65
5204,6018,,,
5205,1770,,,
5206,2611,,,
5207,6299,,,
5208,6874,,,
5209,1801,,,
5210,6210,,,
5211,4981,,,
5212,42,,,
5213,8838,,,
5214,138,,,
5215,1763,,,
5216,324,,,
5217,809,,,
5218,4164,,,
5219,8063,17139944,1682627999,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
5220,5334,18166717,1695087239,0x4d10cc8f012eb1b64ce0a44141f3875c15ecb4f2
5221,6892,,,
5222,7035,,,
5223,1456,19250659,1708210259,0xacca520ca226b3c2647b8adc9190e21169cbd7d3
5224,4287,,,
5225,7788,,,
5226,3544,,,
5227,7844,,,
5228,7191,,,
5229,5124,,,
5230,6296,,,
5231,3269,,,
5232,2677,,,
5233,5647,,,
5234,6808,,,
5235,4441,,,
5236,1312,,,
5237,6924,,,
5238,8078,,,
5239,6578,,,
5240,3072,,,
5241,5614,,,
5242,4963,17139944,1682627999,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
5243,999,,,
5244,4932,,,
5245,3809,17659447,1688945711,0xe494d61977561d6be41590fbf940091bae6d392e
5246,6986,17348752,1685170595,0xcdf3e235a04624d7f23909ebbad008db2c54e1cf
5247,2875,,,
5248,1367,,,
5249,3626,,,
5250,8837,,,
5251,1200,,,
5252,3339,,,
5253,6332,,,
5254,8841,,,
5255,26,,,
5256,137,,,
5257,6678,17122678,1682418443,0x327e2a0d83dcd4cbad89b35cf9f768eec81687a8
5258,6384,,,
5259,8443,,,
5260,4236,,,
5261,6291,,,
5262,4559,,,
5263,8874,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
5264,1817,,,
5265,6149,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
5266,2972,,,
5267,6135,17581950,1688005271,0x2f6c9f1c99761142be2ad32a861a51cc46a07f25
5268,2975,,,
5269,4803,,,
5270,230,,,
5271,2962,,,
5272,8590,17677207,1689161591,0x19b5707b7b0d46bd928ceaedf3fc5853f644d473
5273,8211,17141117,1682642303,0x1a120450a24cf57636d3bf5f3a826a9b8bb6a916
5274,1409,,,
5275,5096,,,
5276,5400,,,
5277,3872,17939029,1692329639,0x1975638d2dfdeee04d11adf6350187af9996dc7c
5278,3601,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
5279,8103,,,
5280,198,,,
5281,5129,,,
5282,3463,,,
5283,6098,,,
5284,175,,,
5285,8886,,,
5286,2955,,,
5287,600,,,
5288,6519,,,
5289,5300,,,
5290,859,,,
5291,5268,,,
5292,2560,,,
5293,6402,,,
5294,8004,18287217,1696544063,0x72703b554a7089f93ff1fc6cc6c0e623900a7b80
5295,5496,,,
5296,4466,,,
5297,135,,,
5298,2892,,,
5299,2965,,,
5300,8060,,,
5301,4741,,,
5302,3284,17139944,1682627999,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
5303,2359,,,
5304,3487,,,
5305,781,,,
5306,205,,,
5307,5463,17659447,1688945711,0xe494d61977561d6be41590fbf940091bae6d392e
5308,5240,17709047,1689549251,0x0e6ff44fc8173139452186dabd8445adace4fa9e
5310,160,19542120,1711745207,0xe494d61977561d6be41590fbf940091bae6d392e
5309,6643,17348752,1685170595,0xcdf3e235a04624d7f23909ebbad008db2c54e1cf
5311,3205,,,
5312,1179,,,
5313,2470,,,
5314,3148,,,
5315,8307,,,
5316,4796,,,
5317,8487,,,
5318,6869,,,
5319,8551,,,
5320,3560,,,
5321,5641,17140971,1682640515,0x4e130fd5d3b92dca63fc054a3007678a236a64cd
5322,2616,,,
5323,3394,17140971,1682640515,0x4e130fd5d3b92dca63fc054a3007678a236a64cd
5324,8313,,,
5325,8090,,,
5326,5118,,,
5327,234,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
5328,4767,,,
5329,6290,18915316,1704145235,0x55611b747af18e27ba99c251377912fcd96ea656
5330,1540,17145030,1682689823,0xb116a51a66eb88997b1d8f7a00af0f4dad1a0228
5331,3187,,,
5332,563,,,
5333,4556,17141199,1682643299,0x8909d246930bd62744ce301f6e3344502d2686cc
5334,801,18039195,1693540991,0x47f6dc3730a08e411b61c89828c505994bceb15e
5335,2482,,,
5336,584,,,
5337,3331,18753387,1702182011,0x44e5cc68b6f3a620a817e3a90a90bcbf7c4fd2b9
5338,6979,17474830,1686704915,0xacca520ca226b3c2647b8adc9190e21169cbd7d3
5339,3510,,,
5340,449,,,
5341,2778,19466728,1710826247,0x43d4bdeeca8dd891e89ed80dac83b70bf2d1d753
5342,2496,,,
5343,1054,,,
5344,1564,,,
5345,4375,,,
5346,3924,,,
5347,3834,19587850,1712299607,0xa4ed12010fc4d1da8f0dbf15d80964158b3b2758
5348,3406,,,
5349,7693,,,
5350,1094,,,
5351,4476,,,
5352,1040,,,
5353,5097,,,
5354,3991,,,
5355,667,,,
5356,359,,,
5357,7181,,,
5358,2683,,,
5359,4503,,,
5360,8722,,,
5361,2681,,,
5362,2407,,,
5363,1178,,,
5364,6574,17139551,1682623235,0x68be1c8a7570fa0c47fcb35bbc4147b0f0e80a65
5365,6712,,,
5366,1057,,,
5367,1624,,,
5368,8116,17140617,1682636207,0x098f8e1156982abff2ca6c1d7f6cc6bca1928700
5369,2477,,,
5370,6204,,,
5371,1641,,,
5372,246,,,
5373,8825,17702405,1689468491,0x1de45d6811d6796178c0ade37516e510c1e07f77
5374,1418,19342673,1709324387,0xf6eabcf9cf4548e579f53fac29b4172ad9d4904e
5375,6209,,,
5376,919,,,
5377,1426,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
5378,1645,,,
5379,2052,,,
5380,6215,,,
5381,8055,,,
5382,1756,,,
5383,1854,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
5384,392,,,
5385,4118,,,
5386,5489,,,
5387,3998,,,
5388,3815,,,
5389,219,,,
5390,8006,17141202,1682643335,0x44e5cc68b6f3a620a817e3a90a90bcbf7c4fd2b9
5391,8681,,,
5392,7878,17532039,1687398995,0x43d4f445634599f01dab40ea3258c78f7651e6a4
5393,2334,,,
5394,3995,,,
5395,4508,,,
5396,539,,,
5397,4478,,,
5398,7487,,,
5399,7187,,,
5400,4031,,,
5401,2196,,,
5402,941,,,
5403,4923,,,
5404,1034,17139564,1682623391,0xb83bd30e217642a963d93881d5c09b09800c0f67
5405,3730,,,
5406,1128,,,
5407,6321,,,
5408,7101,,,
5409,3147,17650747,1688839907,0x44e5cc68b6f3a620a817e3a90a90bcbf7c4fd2b9
5410,8213,,,
5411,2979,,,
5412,6504,17149631,1682745551,0x19b5707b7b0d46bd928ceaedf3fc5853f644d473
5413,7539,,,
5414,3218,,,
5415,5823,,,
5416,7783,,,
5417,7188,,,
5418,8548,,,
5419,994,17139830,1682626607,0x4f11ff96202fdd0a5b3231f44a2756791bc0ca4b
5420,468,,,
5421,2693,,,
5422,5865,,,
5423,2675,,,
5424,535,,,
5425,2297,,,
5427,4289,,,
5426,6580,,,
5429,513,,,
5428,1014,,,
5430,386,,,
5431,5973,,,
5432,504,,,
5433,5625,,,
5434,3053,17139725,1682625335,0x807bc799519e6943e326380a2a2bc54b597a3fef
5435,4277,,,
5436,6264,,,
5438,7362,,,
5437,7611,,,
5439,8002,,,
5440,997,17155748,1682819903,0x34a978beab5b673c1e4d193f6b42d2c48ba2ba8b
5441,3359,,,
5442,7568,,,
5443,1903,,,
5444,6348,,,
5445,419,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
5446,6487,,,
5447,3360,,,
5448,6281,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
5449,7745,,,
5450,4677,,,
5451,4262,,,
5452,8859,,,
5453,1802,,,
5454,3060,,,
5455,388,,,
5456,3795,,,
5457,6564,,,
5458,2026,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
5459,6813,,,
5460,2898,,,
5461,1799,,,
5462,2518,,,
5463,3950,,,
5464,5158,,,
5465,4548,,,
5466,510,17140059,1682629403,0x19b5707b7b0d46bd928ceaedf3fc5853f644d473
5467,4470,,,
5468,5685,,,
5469,4878,17497132,1686975887,0x853449d9b462c31bb475e845c338eb15d3dbe1bf
5470,761,,,
5471,162,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
5472,2521,,,
5473,3489,,,
5474,3257,,,
5475,4363,,,
5476,3732,,,
5477,4928,,,
5478,6688,,,
5479,6493,,,
5480,6184,,,
5481,5624,,,
5482,8616,,,
5483,1993,,,
5484,7552,,,
5485,7691,,,
5486,3467,,,
5487,6558,,,
5488,8584,,,
5489,5521,,,
5490,1728,,,
5492,5449,,,
5491,7977,,,
5493,3415,,,
5494,505,,,
5495,672,,,
5496,1758,,,
5497,2730,,,
5498,2578,,,
5499,3330,,,
5500,7859,19216363,1707794315,0x473e12b41bc13d3ac98c4d06cd549ba8a704dbf1
5501,4965,,,
5502,4867,,,
5503,8747,,,
5504,6682,,,
5505,5282,,,
5506,6275,,,
5507,6818,,,
5508,7034,,,
5509,978,17155748,1682819903,0x34a978beab5b673c1e4d193f6b42d2c48ba2ba8b
5510,3094,17139564,1682623391,0xb83bd30e217642a963d93881d5c09b09800c0f67
5511,3030,,,
5512,2289,,,
